,time_get_data,city,title,flood,address,followInfo,tag,priceInfo,follower,release_time
2715,2022-10-29,sh,张江科学城+双子塔+二号线广兰路三居室房主自荐,香楠小区    -  张江,3室1厅 | 92.03平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,21人关注 / 7个月以前发布,近地铁VR房源房本满五年,"630万68,456元/平",21人关注 ,7个月以前发布
2716,2022-10-29,sh,两房朝南，采光充足配套设施完善，交通方便房主自荐,新川苑    -  川沙,2室1厅 | 94.9平米 | 南 | 简装 | 高楼层(共6层) | 2000年建 | 板楼,196人关注 / 一年前发布,VR看装修房本满五年,"370万38,989元/平",196人关注 ,一年前发布
2717,2022-10-29,sh,飞机户型，位置好，中间楼层，装修好,金利公寓    -  唐镇,3室2厅 | 119.2平米 | 南 | 精装 | 中楼层(共6层) | 2008年建 | 板楼,182人关注 / 一年前发布,VR看装修房本满五年,"600万50,336元/平",182人关注 ,一年前发布
2718,2022-10-29,sh,老静安 电梯一房 静教院 高品质小区,静安晶华园    -  江宁路,1室1厅 | 58.76平米 | 南 | 精装 | 31层 | 2004年建 | 板塔结合,10人关注 / 3个月以前发布,近地铁VR看装修房本满五年,"1050万178,693元/平",10人关注 ,3个月以前发布
2719,2022-10-29,sh,产证时间满五年，税费少，楼层好，诚意出售。房主自荐,天环苑    -  川沙,2室1厅 | 76.11平米 | 南 | 精装 | 中楼层(共6层) | 2008年建 | 板楼,59人关注 / 3个月以前发布,VR看装修房本满五年,"275万36,132元/平",59人关注 ,3个月以前发布
2720,2022-10-29,sh,新上精装大三房 满五税费低 业主诚心出售 店长主推房主自荐,正荣御首府    -  金山,3室2厅 | 111.78平米 | 南 | 精装 | 中楼层(共11层)  | 板楼,3人关注 / 4个月以前发布,VR看装修房本满五年,"270万24,155元/平",3人关注 ,4个月以前发布
2721,2022-10-29,sh,香楠精装三房，一T两户，看房提前约，唯 一，近地铁,香楠小区    -  张江,3室1厅 | 80.34平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,11人关注 / 3个月以前发布,近地铁VR看装修房本满五年,"535万66,592元/平",11人关注 ,3个月以前发布
2722,2022-10-29,sh,着急出售，非顶楼，三房南北全通，看房方便，小区中间房主自荐,瀚盛家园    -  唐镇,3室2厅 | 125.72平米 | 南 | 精装 | 高楼层(共6层) | 2009年建 | 板楼,45人关注 / 7个月以前发布,VR看装修房本满五年,"591万47,010元/平",45人关注 ,7个月以前发布
2723,2022-10-29,sh,新上笋盘，户型好，楼层佳，采光刺眼，业主诚售,龙柏四村    -  龙柏,2室1厅 | 54.66平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,5人关注 / 1个月以前发布,近地铁VR看装修房本满五年,"378万69,155元/平",5人关注 ,1个月以前发布
2724,2022-10-29,sh,近地铁，电梯中间楼层，原始动迁交易税费少房主自荐,水语人家南苑    -  闵浦,2室1厅 | 73.65平米 | 南 | 简装 | 低楼层(共11层) | 2010年建 | 板楼,68人关注 / 一年前发布,近地铁VR看装修房本满五年,"333万45,214元/平",68人关注 ,一年前发布
2725,2022-10-29,sh,地铁10号线+有露台+双南两房，主卧有阳台,航华三村四街坊    -  航华,2室1厅 | 77.56平米 | 南 | 简装 | 低楼层(共6层) | 1999年建 | 板楼,9人关注 / 1个月以前发布,近地铁VR看装修房本满两年,"450万58,020元/平",9人关注 ,1个月以前发布
2726,2022-10-29,sh,滨江精装小2房 双朝南户型 电梯中楼层房主自荐,滨江大楼    -  陆家嘴,2室1厅 | 70.76平米 | 南 | 精装 | 低楼层(共24层) | 1997年建 | 塔楼,141人关注 / 8个月以前发布,近地铁VR看装修房本满五年,"580万81,968元/平",141人关注 ,8个月以前发布
2727,2022-10-29,sh,品质好房+2006年房龄，中间楼层，满五年，停车方便！,新南家园    -  西渡,2室2厅 | 97.67平米 | 南 | 简装 | 中楼层(共6层) | 2006年建 | 板楼,35人关注 / 10个月以前发布,VR看装修房本满五年,"281万28,771元/平",35人关注 ,10个月以前发布
2728,2022-10-29,sh,朝南边套安静，高区视野开阔，观陆家嘴三件套，税费少房主自荐,久阳滨江公寓    -  陆家嘴,1室1厅 | 71.15平米 | 南 北 | 精装 | 高楼层(共25层) | 2006年建 | 板楼,455人关注 / 一年前发布,近地铁VR房源房本满五年,"680万95,573元/平",455人关注 ,一年前发布
2729,2022-10-29,sh,业主诚心出售，一手动迁带精装，近地铁出行方便可看房,鹤沙航城东茗苑    -  航头,2室1厅 | 79.98平米 | 南 | 精装 | 低楼层(共18层) | 2012年建 | 板楼,8人关注 / 4个月以前发布,VR看装修房本满五年,"345万43,136元/平",8人关注 ,4个月以前发布
2730,2022-10-29,sh,朝南边套安静，高区视野开阔，观陆家嘴三件套，税费少房主自荐,久阳滨江公寓    -  陆家嘴,1室1厅 | 71.15平米 | 南 北 | 精装 | 高楼层(共25层) | 2006年建 | 板楼,455人关注 / 一年前发布,近地铁VR房源房本满五年,"680万95,573元/平",455人关注 ,一年前发布
2731,2022-10-29,sh,4/6号线蓝村站+南北通，双南双阳台+边套全明！房主自荐,锦南花苑    -  塘桥,2室1厅 | 86.31平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,8人关注 / 2个月以前发布,近地铁VR看装修房本满五年,"661万76,585元/平",8人关注 ,2个月以前发布
2732,2022-10-29,sh,满五+双房朝南+边套+采光好+税费少房主自荐,宜浩佳园南区    -  临港新城,2室2厅 | 82.36平米 | 南 | 精装 | 低楼层(共4层) | 2009年建 | 板楼,22人关注 / 一年前发布,VR看装修房本满五年,"262万31,812元/平",22人关注 ,一年前发布
2733,2022-10-29,sh,近地铁，电梯中间楼层，原始动迁交易税费少房主自荐,水语人家南苑    -  闵浦,2室1厅 | 73.65平米 | 南 | 简装 | 低楼层(共11层) | 2010年建 | 板楼,68人关注 / 一年前发布,近地铁VR看装修房本满五年,"333万45,214元/平",68人关注 ,一年前发布
2734,2022-10-29,sh,地铁10号线+有露台+双南两房，主卧有阳台,航华三村四街坊    -  航华,2室1厅 | 77.56平米 | 南 | 简装 | 低楼层(共6层) | 1999年建 | 板楼,9人关注 / 1个月以前发布,近地铁VR看装修房本满两年,"450万58,020元/平",9人关注 ,1个月以前发布
2735,2022-10-29,sh,业主诚心出售，一手动迁带精装，近地铁出行方便可看房,鹤沙航城东茗苑    -  航头,2室1厅 | 79.98平米 | 南 | 精装 | 低楼层(共18层) | 2012年建 | 板楼,8人关注 / 4个月以前发布,VR看装修房本满五年,"345万43,136元/平",8人关注 ,4个月以前发布
2736,2022-10-29,sh,新上笋盘，户型好，楼层佳，采光刺眼，业主诚售,龙柏四村    -  龙柏,2室1厅 | 54.66平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,5人关注 / 1个月以前发布,近地铁VR看装修房本满五年,"378万69,155元/平",5人关注 ,1个月以前发布
2737,2022-10-29,sh,品质好房+西渡地铁站+南北通风大三房+两个大阳台房主自荐,浦江花园    -  西渡,3室2厅 | 136.42平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,131人关注 / 一年前发布,近地铁VR看装修房本满五年,"335万24,557元/平",131人关注 ,一年前发布
2738,2022-10-29,sh,双南两房，小区环境好，房龄新，交通便利，诚心出售,水语人家南苑    -  闵浦,2室1厅 | 73.65平米 | 南 | 简装 | 低楼层(共11层) | 2010年建 | 板楼,8人关注 / 3个月以前发布,近地铁VR看装修房本满五年,"337万45,757元/平",8人关注 ,3个月以前发布
2739,2022-10-29,sh,精装电梯商品房+产权车位+满五税少房主自荐,御景龙庭    -  金山,2室2厅 | 92.61平米 | 南 北 | 精装 | 高楼层(共25层) | 2013年建 | 板楼,70人关注 / 一年前发布,VR看装修房本满五年,"180万19,437元/平",70人关注 ,一年前发布
2740,2022-10-29,sh,前滩南， 视野佳，大两房 配套齐全生活方便房主自荐,滨浦新苑九村    -  浦江,2室2厅 | 104.26平米 | 南 北 | 简装 | 低楼层(共11层) | 2014年建 | 板楼,41人关注 / 3个月以前发布,VR看装修房本满两年,"460万44,121元/平",41人关注 ,3个月以前发布
2741,2022-10-29,sh,边套全明两房 景观楼层 视野开阔 满五年一套住房,航华二村信利苑    -  航华,2室1厅 | 81.25平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,3人关注 / 1个月以前发布,VR看装修房本满五年,"455万56,000元/平",3人关注 ,1个月以前发布
2742,2022-10-29,sh,张江东+保利商品房+带露台+唐镇二号线+花园式住宅,保利金色唐城    -  唐镇,2室1厅 | 82.94平米 | 南 | 简装 | 中楼层(共4层) | 2008年建 | 板楼,170人关注 / 8个月以前发布,VR看装修房本满五年,"520万62,696元/平",170人关注 ,8个月以前发布
2743,2022-10-29,sh,边套户型，无遮挡，采光好，无个税，诚意出售房主自荐,东欣小区    -  潍坊,2室1厅 | 67.63平米 | 南 | 简装 | 低楼层(共25层) | 1992年建 | 塔楼,43人关注 / 4个月以前发布,近地铁VR看装修房本满五年,"580万85,761元/平",43人关注 ,4个月以前发布
2744,2022-10-29,sh,四开间朝南户型，业主诚意出售，满五年,中芯花园18弄    -  张江,3室2厅 | 129.43平米 | 南 | 简装 | 中楼层(共15层) | 2003年建 | 板楼,10人关注 / 8个月以前发布,近地铁VR看装修房本满五年,"1018万78,653元/平",10人关注 ,8个月以前发布
2745,2022-10-29,sh,配套齐，03年房龄新鑫通，飞机户型，满五年房主自荐,鑫通公寓    -  惠南,2室2厅 | 113.58平米 | 南 北 | 简装 | 高楼层(共6层) | 2003年建 | 板楼,131人关注 / 一年前发布,VR房源房本满五年,"287万25,269元/平",131人关注 ,一年前发布
2746,2022-10-29,sh,张江东+唐镇国际社区+刚需盘+金利公寓三房房主自荐,金利公寓    -  唐镇,3室2厅 | 121.95平米 | 南 北 | 简装 | 低楼层(共6层) | 2008年建 | 板楼,30人关注 / 一年前发布,VR看装修房本满五年,"615万50,431元/平",30人关注 ,一年前发布
2747,2022-10-29,sh,全明通透户型，满五税费优势看的见，楼层好采光足,天山河畔花园    -  天山,3室2厅 | 142.9平米 | 南 北 | 精装 | 中楼层(共26层) | 2007年建 | 板楼,28人关注 / 2个月以前发布,近地铁VR房源房本满五年,"1710万119,665元/平",28人关注 ,2个月以前发布
2748,2022-10-29,sh,内环内，售后公房价格空间大，税费低配套好，4个地铁房主自荐,德怡苑    -  长寿路,2室2厅 | 87.48平米 | 南 | 简装 | 低楼层(共21层) | 1989年建 | 塔楼,3人关注 / 1个月以前发布,VR房源房本满五年,"749万85,620元/平",3人关注 ,1个月以前发布
2749,2022-10-29,sh,张江东+二号线+唐镇国际化社区+低密度+刚需盘房主自荐,瀚盛家园    -  唐镇,3室2厅 | 128.31平米 | 南 | 精装 | 高楼层(共6层) | 2009年建 | 板楼,274人关注 / 一年前发布,VR看装修房本满五年,"640万49,880元/平",274人关注 ,一年前发布
